x3,x1,x0,x2
http://example.org/gmark/18,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/24,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/5,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/43,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/42,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/3,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/46,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/9,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/36,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/12,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/29,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/37,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/13,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/20,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/26,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/39,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/25,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/1,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/49,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/2,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/15,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/38,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/7,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/8,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/27,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/30,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/23,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/41,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/17,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/35,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/10,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/34,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/44,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/28,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/31,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/21
http://example.org/gmark/19,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/21,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/6,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/11,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/18,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/24,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/5,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/43,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/42,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/3,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/46,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/9,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/36,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/12,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/29,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/37,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/13,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/20,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/26,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/39,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/25,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/1,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/49,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/2,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/15,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/38,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/7,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/8,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/27,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/30,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/23,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/41,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/17,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/35,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/10,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/34,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/44,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/28,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/31,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/6
http://example.org/gmark/19,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/21,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/6,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/11,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/18,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/24,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/5,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/43,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/42,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/3,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/46,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/9,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/36,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/12,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/29,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/37,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/13,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/20,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/26,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/39,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/25,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/1,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/49,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/2,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/15,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/38,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/7,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/8,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/27,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/30,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/23,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/41,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/17,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/35,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/10,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/34,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/44,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/28,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/31,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/11
http://example.org/gmark/19,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/21,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/6,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/11,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/18,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/24,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/5,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/43,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/42,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/3,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/46,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/9,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/36,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/12,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/29,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/37,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/13,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
http://example.org/gmark/20,http://example.org/gmark/18,http://example.org/gmark/19,http://example.org/gmark/38
